PV1READ,Female,ESCS,METASUM,PERFEED,HOMEPOS,ADAPTIVITY,TEACHINT,ICTRES,JOYREAD,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,SWBP,MASTGOAL,BELONG,SCREADCOMP,SCREADDIFF,PISADIFF
435.096,Male,1.0111,-1.34,1.251,0.9317,0.1915,1.1908,0.1789,0.638,1.0844,-0.2661,1.8164,0.8794,-1.2568,-0.094,-0.362,0.1222,-1.1635,-0.4593
642.061,Male,0.682,0.98,0.7743,1.3196,-0.0791,-0.2934,3.601,-1.9715,-1.1507,-1.3898,-0.6545,-0.687,-1.8489,0.0006,-0.6765,1.8839,-0.0697,-1.272
634.61,Female,0.6069,0.98,0.5121,0.6033,-0.9282,-0.2934,0.1789,1.7513,1.0844,0.1956,0.9982,-0.3498,0.1038,1.1969,-0.9111,1.8839,-0.0697,-1.272
385.308,Female,-1.2287,-0.95,-0.3253,0.1539,-0.4708,-0.6079,0.3692,-0.2704,-1.1534,-0.2661,-0.6545,-0.687,-2.1783,-0.9441,0.9517,-0.4089,0.409,0.2705
397.332,Male,-2.3033,-1.72,-0.3253,-1.4056,-0.1687,-0.5551,-0.8794,-1.4526,-0.6583,-0.9372,-1.3692,-1.1858,-1.566,-1.3162,-0.7097,-1.6796,1.2421,1.2958
536.419,Male,0.2511,-0.18,0.5121,0.4012,0.937,1.8245,2.6563,1.01,0.4667,-1.3898,-1.034,1.8905,1.157972084,-0.790411673,0.030410487,0.1222,0.795,0.8232
581.101,Female,0.068,-1.72,-0.849910035,0.4401,-0.441246449,-1.2245,-0.3629,0.2146,-1.4043,-0.2047,-2.0267,0.4637,-1.7969,-0.4347,-1.1814,0.1222,0.3787,0.9672
580.664,Male,1.1627,-1.72,0.2012,0.5982,-0.5786,0.1744,1.2943,-1.4882,1.0844,0.7262,1.8164,1.8905,-3.0666,1.8524,-1.0119,0.1222,0.5371,-1.272
708.892,Female,1.3686,0.98,2.0165,1.4055,2.0073,1.8245,0.6901,2.6131,-0.6583,-0.5707,-0.1015,0.8794,-0.5928,0.0006,-0.8065,1.8839,-1.126,-1.272
630.491,Male,1.4101,0.59,0.2012,1.3221,0.5464,1.8245,1.7421,-0.2704,1.0844,1.1811,1.1448,-0.2006,-0.5928,-0.094,-0.3184,0.1222,0.409,-1.272
595.086,Male,1.446,0.59,2.0165,1.5504,1.1853,0.9684,3.601,-1.1269,1.0844,2.0054,0.487,-0.4342,0.1869,1.4751,0.6818,0.1222,-0.0362,-1.272
706.67,Female,1.5993,1.36,-0.3253,1.3184,0.1915,1.8245,0.2604,1.6946,1.0844,1.1811,0.6291,-1.4869,1.2386,0.8347,0.9423,1.8839,-1.126,-1.272
502.948,Female,0.8955,0.98,2.0165,0.8399,0.836,1.3209,1.2943,0.5935,1.0844,-0.4112,-0.1015,-0.3799,0.5012,1.8524,0.3018,0.6994,-0.524,-0.7816
545.594,Female,1.0558,-0.57,0.7743,0.5839,0.4572,0.1744,0.0895,0.0127,1.0844,0.1956,1.8164,0.4637,-0.5928,0.2342,-0.5707,0.1222,1.2421,0.2705
591.608,Male,1.2859,-0.95,0.3993,0.9812,-0.5754,-0.8262,1.8669,-1.0279,-1.1534,-0.4112,-1.1187,0.8207,-1.1176,-1.3162,-1.0523,0.1222,-0.0697,0.2705
513.917,Female,0.2825,0.21,0.7743,1.001,-0.1687,-0.2934,2.6563,1.3052,1.0844,0.1956,-0.1015,0.4637,1.2386,0.5761,-0.3184,0.8214,-0.524,0.2705
519.74,Female,0.0671,-1.72,2.0165,0.2163,2.0073,1.8245,0.7693,-2.7114,-0.6583,0.1956,-0.1015,1.8905,1.2386,-0.4347,-1.1206,-1.3543,2.7752,2.4403
554.577,Male,-0.2059,-0.18,-1.1311,-0.766,0.937,1.3209,0.3875,-0.853,-1.1507,0.571,-0.6545,-0.4342,-0.5928,-1.3162,0.0348,0.1919,1.1604,-1.272
540.952,Male,0.7068,-1.72,2.0165,2.0657,2.0073,0.636,1.2943,-1.0942,0.0321,2.0054,0.1187,1.8905,1.2386,-0.4347,0.3241,0.1222,-0.0362,-1.272
540.192,Female,0.985,-0.95,2.0165,0.4989,0.4572,0.1744,0.4826,-0.2704,1.0844,-0.2047,1.8164,1.8905,1.2386,0.5761,0.0348,0.1222,-0.663,-1.272
642.819,Female,1.5186,-0.18,0.433,1.9071,0.0183,0.2598,1.8669,-1.352,1.0844,0.992,1.1448,1.0944,-0.5928,0.4317,0.2929,0.1222,-0.0697,0.2705
446.771,Female,-0.541,-1.72,1.5844,0.8183,-0.5786,0.1744,-0.8016,0.5793,1.0844,0.1956,0.5693,1.8905,-0.5928,0.0006,-0.4509,-0.825,-0.6311,0.2705
607.129,Female,1.1034,-0.18,2.0165,0.926,0.5464,0.8874,-0.044,0.9011,-1.1507,-1.3898,0.0273,0.4637,-0.5928,0.3468,-0.0358,1.2374,0.0755,-0.6346
772.044,Male,-0.116,0.59,2.0165,-0.7157,2.0073,1.8245,-0.5662,0.2846,-0.6583,-0.2047,-1.034,0.4637,-0.3236,-0.4347,-0.4509,0.8214,-1.0064,-1.272
574.999,Male,1.4325,-0.57,-0.3253,1.0527,0.1041,0.1744,1.2943,-0.134,0.0281,0.571,-0.6545,0.4637,-0.3236,-1.3162,-0.3184,0.1222,0.5082,0.2705
537.445,Male,0.5625,-1.72,-1.6391,-0.4995,0.1067,0.1744,0.1042,0.2182,1.0844,0.1956,-0.1015,0.4637,-1.4371,0.5761,-0.7654,0.1222,1.2421,0.2705
606.444,Male,-0.2966,-0.57,0.7743,0.0664,0.4572,0.7222,-0.4985,-0.1542,1.0844,0.1956,-0.1015,-0.13,-0.5928,0.1123,-0.3184,0.1222,-0.0697,0.2705
670.727,Male,0.6226,0.98,0.7743,-0.2102,0.4572,0.6797,-0.3629,-0.224,1.0844,0.7871,-0.1015,-0.13,-0.5928,0.3133,-0.3184,0.1222,-0.524,-1.272
408.29,Male,-0.5806,0.21,1.5844,-0.5818,1.1853,1.2403,0.7693,0.3171,0.0281,0.571,0.9982,1.1911,-0.5928,1.1101,-0.7355,0.6632,0.8207,0.9166
649.784,Male,0.3634,0.21,0.7743,-0.1298,-0.5786,-0.5905,0.4423,-1.1538,-0.6583,0.1956,-1.071,0.1097,-0.5928,-0.094,-0.0358,0.1222,-0.556,0.2705
568.25,Female,1.0492,0.59,-0.0363,0.4693,-0.5786,0.1744,1.2943,-0.2704,1.0844,-0.0591,0.6291,0.4637,1.2386,0.5761,-0.3184,0.8214,0.409,0.2705
591.446,Female,1.0104,1.36,1.1225,0.8345,0.836,0.1744,2.6563,0.2363,0.0281,0.7871,-0.1015,1.8905,-1.3186,-0.094,-0.6464,0.077732736,-0.524,-1.272
582.097,Female,-0.15,0.98,-0.99,0.413,-0.4708,-0.2934,0.5236,1.7513,0.0281,-1.3898,-1.3692,-0.687,-1.8489,-1.1295,-1.8695,0.1222,-1.8876,-1.272
453.699,Male,-0.042,0.21,-0.0008,-0.2652,-0.1687,0.1744,-0.94,-1.0555,0.4626,-0.2661,0.5693,-0.2006,-0.5928,-0.8444,-0.5635,0.1222,0.9065,0.2705
523.866,Female,1.2111,0.59,-0.3253,1.3015,0.1915,0.7222,1.8669,-0.5831,1.0844,-0.2047,0.0273,0.8794,-0.5928,-0.3152,-0.7225,-0.4089,0.9065,0.2705
511.93,Female,0.9917,1.36,-0.3253,1.1796,-0.9246,-1.0615,0.333,0.3379,1.0844,0.3709,1.1448,0.4637,-0.5928,0.5761,-0.0613,0.1222,-0.0362,-1.272
714.895,Female,1.9351,1.36,0.9397,2.7174,-0.9282,-0.8547,1.8669,0.638,1.0844,2.0054,0.367898293,1.4083,0.1869,0.4317,0.6738,1.8839,-0.524,0.2705
688.464,Female,1.1877,0.59,2.0165,0.8885,-0.4708,0.2984,0.0838,1.7513,-0.6583,-0.5707,-0.1015,0.052,0.1869,-1.5965,-0.914,1.8839,0.0755,-0.0545
574.908,Male,0.8463,0.59,-0.6555,0.3586,0.7368,-0.2934,-0.6231,-0.2704,1.0844,-0.2661,-0.1015,-0.7592,-0.5928,1.1969,0.1952,0.1222,-0.0362,-0.2888
595.139,Female,0.3377,0.21,-0.3253,0.2269,-0.4708,0.1744,0.3443,0.6934,-0.6583,-0.5707,0.0273,1.8905,-1.3186,-1.0993,-1.1206,0.1222,0.5082,0.2705
623.932,Female,0.7,-0.18,-0.1625,0.5811,0.937,0.9276,-0.1255,2.6131,1.0844,0.411,1.8164,-0.687,0.7301,1.8524,-0.3184,1.8839,-0.6311,-1.272
568.286,Male,-0.1371,0.59,2.0165,0.0098,0.1941,1.8245,0.2272,-0.1542,1.0844,1.2643,1.1448,1.8905,1.2386,1.4751,0.3299,-0.4089,-0.0362,-1.272
415.706,Female,-2.0948,-0.18,2.0165,-2.2151,2.0073,0.1744,-1.47,0.638,1.0844,0.7871,0.5693,0.4637,0.6502,0.9703,-0.5665,-0.4089,0.409,0.8232
467.347,Male,0.8362,-0.57,0.7743,0.4156,0.7368,0.7222,0.0895,1.9003,1.0844,0.1956,-0.772,0.4637,1.2386,1.8524,-0.2345,1.8839,-1.8876,-1.272
621.382,Male,-0.078,-0.18,-0.3253,-0.1715,-0.474,-0.5551,-0.3629,-0.2388,1.0844,0.1956,-0.6545,1.8905,-0.5928,-0.4347,-0.9376,-0.4419,0.3787,0.2705
544.635,Male,0.104,0.21,0.5121,0.4657,-0.0791,0.636,-0.1536,0.1499,1.0844,0.7262,-0.1015,-0.3799,0.1869,0.3468,0.3241,-0.4089,-0.0697,-1.272
467.234,Male,0.1443,0.21,0.7743,-0.4849,0.836,0.1744,-0.1536,-1.4882,-0.6583,-0.2047,-1.071,0.1097,0.1869,0.1123,0.3018,-0.825,0.8812,0.2705
693.482,Female,0.9005,1.36,0.7743,0.2993,-0.1687,1.3209,0.5236,1.5482,-2.5375,-0.2661,0.6291,-0.3799,1.2386,0.5761,-0.3184,1.8839,-1.8876,-1.272
302.051,Male,-0.4341,-1.128899772,-1.6391,-2.4391,-0.1687,-0.7051,-1.8141,-0.1119,-0.6583,0.1956,-0.772,0.4637,1.2386,-1.3162,-0.3184,-1.0985,0.9899,3.0064
481.065,Male,0.3852,-0.57,0.5121,-0.5788,-0.0791,0.9684,-0.3918,-1.0322,0.4626,-0.5707,-0.1015,-1.8939,-1.566,-0.2151,0.5159,0.1222,-0.0697,-1.272
446.725,Male,-0.1144,0.21,-1.6391,-0.4364,-1.4494,0.1744,0.2111,-0.237,-0.6583,1.1811,-1.071,0.1097,-0.5928,0.1123,0.4951,-0.2361,0.5371,0.2705
608.316,Male,-1.0105,0.59,-0.3253,-1.0328,0.8329,0.9684,-0.3629,0.8628,1.0844,1.2643,1.8164,-0.7592,0.1869,1.8524,-0.3184,1.2374,-1.8876,-1.272
576.643,Female,-0.2443,0.59,0.7743,-0.2255,0.4572,0.1744,-0.3918,1.1586,1.0844,-1.2708,-0.1015,-1.1597,-1.3186,0.5761,-1.0523,1.8839,-1.8876,-1.272
481.058,Female,-0.6461,0.59,-1.6391,-0.7366,-2.2652,0.9888,-0.1255,-0.0176,-0.6583,1.1811,-0.1015,0.052,0.7301,-0.4347,-0.0553,-0.4089,0.409,0.2705
358.122,Female,-0.4894,-1.72,0.7743,-2.2694,-0.5786,-0.6413,-1.2176,0.1667,-0.6583,0.6314,-0.1015,0.8794,-0.5928,-0.4347,-1.0243,-1.0985,0.3787,0.406735272
581.117,Male,-0.3682,0.98,-1.6391,0.836,0.1941,-0.3687,0.0595,0.8628,-0.6117,-0.2661,-0.1015,-1.8939,-0.5928,-1.7101,-0.7564,1.8839,-0.0697,0.2705
647.531,Female,1.2906,0.59,1.458,1.032,1.323,1.3209,0.4006,0.0293,1.0844,1.2643,0.6291,1.8905,0.1038,0.5761,0.319,0.1222,0.409,-0.8863
455.744,Male,-0.1369,1.169186543,0.7743,-0.2072,0.836,0.1744,-0.1255,-0.7553,0.4667,1.1811,-0.1015,-0.3799,0.5012,0.5761,0.6818,0.1222,-0.0362,-1.272
429.962,Male,0.5436,0.98,1.3514,0.9648,-1.4494,0.5665,2.6563,-0.853,1.0844,2.0054,1.8164,1.8905,-1.1176,0.5761,-1.2413,-0.4419,-0.2482,0.7192
580.504,Male,0.992,0.21,-0.3253,0.3707,-0.9282,0.1744,-0.3918,-1.0555,0.4626,1.2643,-0.1015,1.3423,-1.8489,0.7181,-0.3184,0.1222,-0.0697,0.2705
534.69,Male,-0.707,0.21,1.3514,1.1282,2.0073,1.8245,0.3692,0.1667,1.0844,2.0054,0.9982,0.855,0.6502,1.1969,-0.5146,1.0657,-0.0362,-1.272
509.618,Female,0.7964,1.36,-0.6555,0.2924,-0.5786,0.9684,0.3443,0.5572,1.0844,-0.4631,1.8164,-0.3799,0.7301,1.4751,1.4326,0.1222,-0.0697,-1.272
403.657,Female,0.5862,-1.34,-0.6555,0.5594,-0.1716,-0.6079,0.2604,-0.8176,1.0844,0.1956,-0.1015,0.4637,0.1869,0.5761,-1.186,-0.4089,0.3787,0.2705
653.372,Female,1.3298,0.21,0.7743,0.7707,0.5464,0.1744,-0.0208,2.0787,-1.1393,0.1956,-1.3246,1.8905,-1.566,-1.3162,-1.181,0.1222,-0.524,-0.5536
366.976,Male,1.3157,-0.57,-0.3253,1.0192,-0.5786,-1.0615,1.2243,0.1372,-0.6583,0.1956,-0.1015,-0.687,-1.566,-0.4347,-0.6843,0.1222,1.2421,0.8232
602.144,Male,0.4834,0.59,2.0165,0.2438,0.1041,1.3209,0.333,0.1984,0.4626,0.1956,1.8164,1.8905,0.5012,1.8524,0.3241,1.0657,-1.8876,-1.272
522.654,Male,1.0338,0.59,-0.3253,0.2653,-0.5786,-0.2934,1.2243,-1.4526,1.0844,0.1956,-0.1015,0.4637,0.7301,-0.6331,-0.3184,0.1222,-0.0697,-1.272
597.729,Female,1.0585,0.21,2.0165,0.9753,0.1915,0.1744,0.333,2.6131,-0.6583,-0.5707,-0.6545,-0.687,-0.5928,0.1123,-0.3184,1.2374,-0.524,0.2705
644.662,Male,0.7506,0.59,-0.3253,-0.1444,-0.5786,0.1744,-0.0013,-1.7421,1.0844,1.1811,-0.1015,-0.4342,-0.5928,-1.7101,0.6818,0.1222,-1.8876,0.2705
632.528,Male,1.4092,1.36,0.7743,0.9584,0.1067,0.7429,0.6901,-0.9016,0.0281,-0.5707,-0.1015,-1.2792,0.5012,-0.8444,0.6818,0.1222,-0.0362,-0.4021
708.31,Male,1.5983,1.36,0.7743,1.5503,-0.1687,-0.2934,0.0595,1.7513,-0.6583,2.0054,-0.1015,-1.8939,0.1869,0.5761,0.9423,1.8839,-1.8876,-1.272
506.614,Male,-1.1035,-0.670646989,0.7743,-1.196,0.4572,1.2662,0.1718,-0.6185,0.4667,0.1956,-0.6545,0.9109,1.2386,-0.4347,-0.9879,0.1222,-0.215,-1.272
554.135,Female,-0.7171,-1.72,2.0165,-1.7393,2.0073,0.1744,-1.2275,0.3568,-0.6583,-0.2047,-1.034,1.1911,-0.5928,-1.3162,-0.3184,-0.768599438,-0.0697,0.2705
691.48,Male,1.4264,0.98,-0.9181,1.2809,-0.474,-0.8687,0.9144,-0.0176,0.4667,1.1811,-0.6545,0.8794,0.1869,0.1123,-0.7814,1.14320309,0.5082,0.2705
564.664,Male,0.5231,1.36,-0.3253,-0.6271,0.1041,-0.2934,0.2272,-0.5244,0.4626,0.1956,0.1187,-0.1558,0.3385,-1.1295,2.7249,-0.5485,1.2421,-0.8863
717.841,Female,1.0164,0.98,0.3993,1.6906,-0.1687,-0.8687,2.6563,2.0787,-0.6583,0.6314,-0.772,0.052,-0.5928,-0.2151,-1.0394,0.1222,-0.0697,-1.272
572.607,Female,1.5898,0.59,2.0165,2.1225,2.0073,0.9888,2.0259,1.2316,1.0844,1.1811,1.8164,0.8794,0.1869,0.5761,0.6818,1.8839,-1.8876,-1.272
444.948,Male,0.9038,-0.57,0.2012,-0.0908,0.4572,-0.6413,1.2943,-1.0279,-0.6117,-0.733,-1.3692,-0.687,-0.5928,-1.3162,-0.3184,-0.825,1.2421,0.5206
524.701,Female,1.9882,0.59,-0.7784,2.5782,0.4572,0.3684,0.771,0.5572,1.0844,1.2643,1.8164,1.4083,-0.5928,1.8524,-0.3184,1.2374,-1.411773876,-0.2888
450.257,Female,0.9109,0.21,1.3514,0.5183,0.4599,0.636,0.9144,0.8628,-1.1507,-0.5707,-1.034,0.5949,0.1869,-0.7453,-0.763,0.1222,0.795,0.7192
700.829,Female,1.149,1.36,0.7743,0.4025,0.1041,-0.6079,0.2354,0.8628,-0.6583,0.1956,0.6291,0.1097,-0.5928,0.3468,-0.9111,0.6994,-0.0697,-0.6346
589.267,Female,0.9304,0.21,0.7743,0.7409,0.836,1.8245,0.0895,1.1254,0.4667,1.1811,0.6291,1.1911,0.6502,1.672353727,0.5166,0.6994,-0.1817,-1.272
383.587,Male,0.2654,-0.18,0.7743,-0.5612,0.4572,0.1744,0.4826,-0.6146,-0.6583,-0.2047,-0.7233,0.052,-1.1176,0.2342,-0.9836,0.3486,0.3787,0.2705
642.083,Male,1.8631,-0.57,-0.3253,2.4914,-0.5786,1.8245,1.7421,1.9404,1.0844,1.2643,-0.5789,1.8905,-0.5928,1.8524,-1.1182,1.8839,-1.126,-1.272
672.732,Female,0.573,-0.18,0.7743,-0.2063,-0.5786,1.8245,-0.2188,0.4978,1.0844,0.4352,-0.6545,1.8905,-1.3186,0.1123,-0.7814,1.8839,-1.0064,-1.272
621.658,Male,1.1662,-1.34,0.2012,0.6516,-0.1687,0.1744,0.2111,0.0127,-1.1534,-0.2661,-0.1015,0.8207,-0.5928,-1.1295,-0.3184,-0.4089,0.409,0.2705
436.818,Male,0.289,-1.72,2.0165,0.1769,2.0073,1.8245,1.2943,0.1372,0.4667,0.1956,-0.1015,-0.687,-0.5928,0.5761,-0.2444,0.1222,1.2421,-0.7816
486.363,Male,0.2648,-1.72,-0.3253,-0.4667,0.4572,0.1744,0.0595,0.3252,1.0844,0.1956,-0.1015,0.4637,-0.5928,0.5761,-0.9879,0.1222,1.2421,1.6524
619.156,Male,0.8263,0.59,-0.3253,0.1182,0.937,0.9684,0.4826,-2.7114,1.0844,-2.345,-2.7365,0.052,1.2386,1.8524,2.7249,0.1222,-0.6311,-1.272
609.771,Female,1.383,0.98,0.7743,1.3498,-0.1716,-0.2934,0.6901,1.5998,-0.6583,-1.3898,0.0273,1.4083,0.5012,-0.8444,-0.8997,0.1222,0.795,-0.2888
581.372,Male,0.8848,-0.57,0.2012,-0.0583,0.4572,-0.2934,-0.1536,-1.1538,-0.6583,0.1956,-0.7233,0.4637,-0.5928,-0.1793,-0.3184,-0.825,0.5082,0.2705
594.434,Male,0.8168,0.59,2.0165,0.0192,1.1853,1.8245,0.5236,-2.7114,1.0844,2.0054,1.1448,1.4083,-1.3186,-1.4972,0.0766,0.6994,-0.524,-1.272
702.673,Male,-0.4106,-1.72,1.0514,-0.6057,-0.0791,0.8874,0.2272,-0.7553,-0.6117,0.7871,-1.071,-0.687,0.1869,-0.8444,-0.0845,0.1222,-0.663,-1.272
704.843,Female,1.3257,1.36,0.7743,1.2144,0.1915,-1.0346,0.9144,-1.7421,-1.4024,0.1956,-0.6545,0.052,-1.566,-0.8444,-0.4509,-0.825,0.409,-1.272
286.693,Male,1.6115,-1.72,-0.3253,1.3472,-0.5786,0.1744,3.601,-0.1119,-0.6583,0.1956,-0.1015,0.4637,1.2386,0.5761,-0.1769,-0.9323,1.2421,1.6524
605.693,Female,1.9216,-0.18,0.7743,2.5671,-0.5786,0.8874,1.8669,0.2694,1.0844,2.0054,0.6291,0.4637,1.2386,0.5761,2.7249,1.8839,-0.0362,-1.272
420.586,Male,-0.2992,-0.18,-0.3253,0.3903,-0.5786,-1.4867,0.0595,-1.0322,1.0844,0.7871,-0.1015,-0.4939,-0.7871,0.5761,-0.0467,1.8839,0.9315,-1.272
306.724,Male,1.857843451,1.112637798,1.282528324,2.363300965,0.660983432,-0.691382016,2.072321372,0.302345525,-0.757341467,0.202525584,-0.707068923,-0.195556219,0.878936124,0.396723216,0.641563474,0.131667246,-0.423268867,-0.281131608
454.203,Male,0.8334,0.528860344,0.7743,0.5751,0.4572,0.1744,-0.3918,1.2316,1.0844,2.0054,1.8164,0.1097,1.2386,0.5761,-3.2367,1.8839,-1.8876,-1.272
411.639,Male,-0.1408,-0.95,0.7743,0.3689,0.1067,0.1744,0.3692,-0.3875,1.0844,-2.345,-2.7365,-1.2792,-0.5928,1.8524,0.2195,0.1222,1.2421,0.2705
534.655,Male,0.0266,-1.72,0.7743,-0.3786,-0.5786,0.1744,0.3443,-0.4389,1.0844,2.0054,1.1448,-0.687,-0.5928,0.5761,-0.9017,-1.0985,1.7046,1.6524
492.099,Female,-2.5499,1.36,-1.6391,-2.857,-2.2652,-1.0078,-2.5634,-0.665,-1.1534,-0.2047,-2.7365,0.4637,-0.5928,-2.5252,-1.1842,-1.0985,1.2421,0.8232
404.209,Female,0.6708,-0.18,0.7743,0.235,0.886831172,-0.6413,-0.1486,-1.0322,1.0844,0.1244,-0.1015,1.8905,1.2386,1.8524,-0.3436,-0.4089,0.409,0.2705
629.578,Male,0.734,0.59,0.7743,-0.132,0.4572,-1.0615,-0.3918,1.3262,0.4626,1.1811,0.487,-0.0845,-0.5928,-0.4347,-0.3184,1.8839,-1.8876,-1.272
497.414,Female,0.5262,-0.95,-0.3253,0.8232,0.1915,0.1744,-0.4985,0.523,-0.6583,-0.2661,-0.1015,0.4637,-0.5928,-0.094,-0.6693,0.1222,0.8207,1.0453
535.372,Male,-0.6768,1.36,0.2012,-0.8698,0.1067,-0.3449,-0.8794,-2.7114,-1.4098,-1.1741,1.8164,-1.2792,-1.566,1.4751,-0.7814,1.2374,-0.6311,-1.272
562.57,Male,1.2637,0.21,-0.3253,0.9287,0.4572,-0.6413,0.9144,-1.0322,0.0281,0.1956,-0.1015,-0.4342,1.2386,0.2342,-0.3184,0.1222,-0.0697,0.2705
608.975,Female,1.2301,0.59,0.1707,0.7512,-0.0791,1.3209,0.3092,0.3568,1.0844,0.7871,1.1448,1.8905,-2.0048,1.8524,-1.5863,0.1919,-0.0362,-1.272
433.07,Male,-0.1164,0.59,0.9044,-1.5395,-1.0504,-0.3689,-1.274,-1.352,1.0844,-0.3907,-1.6572,-0.4678,-1.1176,-0.9149,-1.3708,1.8839,-0.0697,-1.272
655.367,Male,0.741,0.59,-1.6391,1.1181,0.1915,-0.6414,0.0595,2.6131,-1.1507,0.1244,-0.7233,0.4637,0.6502,-0.094,-0.7791,1.8839,-1.8876,-1.272
566.083,Female,1.5309,-0.18,2.0165,1.4622,0.1915,0.5665,0.4826,-0.4423,1.0844,-0.2661,0.1187,1.8905,-1.3186,-0.4347,-0.1843,0.1222,0.409,0.2705
558.68,Female,-0.984,1.36,-0.3253,-0.5612,0.4572,0.1744,-0.349,0.0127,0.4667,0.1956,-0.1015,0.4637,0.7301,-0.6331,0.0348,0.1222,-1.8876,-1.272
500.139,Female,1.317,-1.34,2.0165,1.5517,2.0073,1.8245,0.4826,0.5046,1.0844,0.1956,-0.1015,1.8905,0.3385,1.1969,-0.2979,0.1222,0.409,-0.2888
612.516,Female,1.1614,-0.18,-1.6391,0.7182,0.1941,0.1744,2.6563,-1.3214,1.0844,0.4352,0.6291,-0.687,0.5012,1.8524,0.1589,1.2374,-1.8876,0.5206
590.251,Female,-0.1153,0.21,-0.3253,0.5177,-0.5786,-0.6414,-0.1307,-1.2014,-0.6583,-0.2661,-1.071,0.4637,-0.5928,-0.4347,-0.3184,-0.4089,1.2421,0.2705
573.229,Male,-0.87,-0.57,-0.3253,-0.1324,-0.5786,0.1744,-0.3629,0.638,-0.6583,-0.2661,0.6291,-0.4342,0.1038,-0.2151,0.3018,0.1222,0.409,0.2705
544.162,Male,1.3469,-0.95,-0.3253,1.6936,-0.5786,-1.0615,0.5236,0.0127,1.0844,0.1956,1.8164,0.4637,1.2386,0.5761,-0.4415,0.1222,-0.0697,0.2705
284.395,Female,-1.443,-1.72,-0.3253,0.032,-0.5786,1.3209,-0.6231,-0.6896,1.0844,0.1956,-0.1015,0.4637,1.2386,0.5761,0.0441,-1.0985,1.666508682,1.6524
266.639,Female,0.1915,0.59,0.2682,0.3941,0.4572,-1.2654,0.2111,-0.9016,1.0844,0.571,-0.1015,-0.3799,0.1869,1.8524,2.7249,0.1222,0.409,0.2705
582.122,Male,-0.0716,0.59,-0.0008,-0.4884,0.4572,1.8245,-0.1536,-0.4556,1.0844,0.6314,-0.6545,0.4637,1.2386,-0.2151,0.2929,-0.5485,-0.524,0.7192
532.873,Female,0.8661,-0.18,-0.3253,2.9452,-1.0504,1.8245,1.8669,-0.2406,1.0844,0.1956,1.1448,1.8905,-0.5928,-0.4347,-0.3184,0.1222,-0.663,-1.272
414.455,Male,-0.664,-1.72,0.9044,-0.0988,0.4572,0.1744,0.7693,-2.7114,-0.6583,2.0054,0.4221,1.0109,-3.0666,-1.3162,-1.4692,1.8839,-1.8876,-0.8863
580.88,Male,0.5814,0.59,0.2012,1.2142,0.1915,-1.2245,0.4826,0.5935,0.0281,0.1244,-0.1015,0.4637,-0.5928,-0.094,-0.3184,0.1222,-0.0697,-0.2888
471.756,Female,1.4377,-1.72,-1.6391,1.837,-2.2652,-2.2177,1.2943,0.8628,0.4667,2.0054,-0.1015,1.8905,-0.5928,-2.0701,-0.4509,0.8214,-0.663,0.2705
503.433,Female,1.3725,0.59,-0.3253,1.4969,-0.5786,0.1744,0.4826,-0.5449,-0.6583,0.1956,-0.6545,1.8905,-0.5928,-0.4347,-1.475,-1.0985,1.2421,1.6524
365.818,Male,1.5215,0.98,-0.3253,2.0269,-0.5786,-1.0615,1.2943,0.3206,1.0844,0.1244,1.0596,-0.4342,-0.1064,1.3357,-0.5797,1.8839,-0.6311,-1.272
303.055,Male,-0.7136,-0.18837393,-0.3253,0.5965,-2.2652,-2.2177,0.6359,0.2694,1.0844,0.1956,-1.3692,-0.687,-0.5928,-1.3162,-0.6659,-1.0985,-0.0697,0.2705
533.382,Male,-0.217,-1.72,0.7743,-0.1552,0.4572,-0.2934,-0.1255,-1.0555,0.0083,-0.2047,-1.071,1.8905,-1.566,-0.6331,-0.3184,-0.825,-0.0697,0.2705
574.708,Male,-0.987,-0.57,-0.9181,-0.5971,-1.0467,-0.7972,-0.349,-0.917,-0.6583,0.1956,-1.071,-1.8939,-0.5928,-0.4347,0.3241,0.1222,-0.524,-0.7816
489.814,Female,-0.5826,0.21,-1.256,-1.4737,0.5464,-0.2934,-0.349,-0.2261,1.0844,0.1244,1.8164,-1.8939,-0.5928,0.3133,2.7249,1.2374,-1.8876,-1.272
502.723,Female,-0.1126,0.59,2.0165,-0.4902,0.937,0.6134,-0.9881,0.9011,-2.5375,0.7262,1.8164,-1.8939,0.7301,1.8524,0.4503,1.2374,-0.0362,-0.7816
549.607,Male,-1.0815,0.59,-0.9181,-0.642,-0.1687,1.8245,-0.5503,-1.2172,1.0844,0.7871,0.0273,0.8794,-2.2325,-0.2151,-1.1903,-2.4403,1.9635,-0.4021
637.974,Male,-0.9463,1.36,0.7743,-0.5791,0.8329,1.8245,0.333,-0.4423,1.0844,0.1244,1.0596,-0.687,-0.5928,0.1123,0.3018,1.8839,-0.524,-1.272
624.142,Female,-0.5911,0.59,0.2012,-0.1053,0.5464,0.1744,-0.281,0.2694,1.0844,-0.2661,-0.1015,0.4637,-0.5928,0.1123,-1.1224,-0.4089,1.2421,-1.272
510.896,Male,-0.5941,-0.57,-0.0008,-0.5227,2.0073,1.8245,-0.94,-0.3875,1.0844,-0.0591,0.5693,-1.4869,-0.0214,-0.4347,-0.7683,0.6632,0.5371,0.2705
